Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,404,7.31,2.32,4.5,1.85,26421,13614,0,0,0
Groves,Example Trial,404,2.76,1.94,2.57,1.71,30890,5593,0,0,0
Groves,Example Trial,404,1.57,1.62,2.09,1.33,28682,3806,0,0,0
Groves,Example Trial,404,0.7,1.35,1.19,1.05,24097,1747,0,0,0
Groves,Example Trial,404,2.58,2.59,1.72,1.5,25900,5737,0,0,0
Groves,Example Trial,404,3.34,1.86,3.37,1.62,30402,7203,0,0,0
Groves,Example Trial,404,2.25,1.66,2.7,1.5,29880,5114,0,0,0
Groves,Example Trial,404,3.88,2,3.37,1.74,30225,7871,0,0,0
Groves,Example Trial,404,3.75,2.32,2.89,1.75,31289,7415,0,0,0
Groves,Example Trial,404,2.96,1.92,2.68,1.74,30247,5967,0,0,0
Groves,Example Trial,404,1.18,1.66,1.51,1.16,24641,3014,0,0,0
Groves,Example Trial,404,2.44,1.72,2.62,1.53,28257,5461,0,0,0
Groves,Example Trial,404,1.32,1.51,1.67,1.57,29992,2703,0,0,0
Groves,Example Trial,404,1.67,2.2,1.64,1.33,28734,4131,0,0,0
Groves,Example Trial,404,1.05,1.92,1.3,1.09,25910,2898,0,0,0
Groves,Example Trial,404,3.17,2.12,2.94,1.59,31262,6627,0,0,0
Groves,Example Trial,404,7.47,2.14,4.72,1.92,25961,13383,0,0,0
Groves,Example Trial,404,3.81,2.83,2.04,1.74,26365,7323,0,0,1
Groves,Example Trial,404,0.61,1.27,1.35,0.88,24733,1639,0,0,0
Groves,Example Trial,404,2.17,2.22,2.07,1.46,30918,5187,0,0,0
Groves,Example Trial,404,3.41,2.22,2.81,1.82,33294,6587,0,0,1
Groves,Example Trial,404,0.56,1.21,1.17,0.94,23763,1425,0,0,0
Groves,Example Trial,404,4.43,1.76,3.87,1.84,28290,8657,0,0,1
Groves,Example Trial,404,0.98,1.58,1.38,1.18,26253,2461,0,0,0
Groves,Example Trial,404,1.34,1.88,1.51,1.28,27116,3256,0,0,0
Groves,Example Trial,404,1.96,1.7,2.38,1.49,30757,4500,0,0,0
Groves,Example Trial,404,2.83,2.28,2.94,1.43,33871,6490,0,0,0
Groves,Example Trial,404,2.9,1.84,2.86,1.58,28671,6373,0,0,0
Groves,Example Trial,404,3.47,3.05,2.97,1.62,42290,8056,1,1,0
Groves,Example Trial,404,1.25,1.41,1.93,1.34,29172,2888,0,0,0
Groves,Example Trial,404,4.76,2.1,3.79,1.77,29595,9565,0,0,0
Groves,Example Trial,404,2.77,1.88,2.99,1.65,33483,5961,0,0,0
Groves,Example Trial,404,3.22,2.83,2.15,1.63,30800,6835,0,0,1
Groves,Example Trial,404,11.78,3.64,6.25,2.02,39011,22079,1,1,0
Groves,Example Trial,404,5.23,2.04,4,1.82,28396,10168,0,0,0
Groves,Example Trial,404,4.73,2.08,3.82,1.71,28725,9671,0,0,0
Groves,Example Trial,404,3.3,2.69,2.31,1.74,32764,6861,0,0,1
Groves,Example Trial,404,2.29,1.82,2.57,1.52,31046,5087,0,0,0
Groves,Example Trial,404,4.36,2,3.58,1.73,28410,8936,0,0,0
Groves,Example Trial,404,2.99,2,2.81,1.68,31577,6274,0,0,0
Groves,Example Trial,404,7.37,2.28,4.69,1.89,27422,13481,0,0,0
Groves,Example Trial,404,0.77,1.23,1.48,0.99,23405,2071,0,0,0
Groves,Example Trial,404,2.88,2.12,2.36,1.67,29011,5766,0,0,0
Groves,Example Trial,404,3.29,2.4,2.97,1.63,35315,8017,1,0,0
Groves,Example Trial,404,3.64,1.98,3.13,1.61,27411,7625,0,0,0
Groves,Example Trial,404,2.13,1.55,2.44,1.43,25390,4737,0,0,0
Groves,Example Trial,404,3.01,1.9,2.94,1.73,32105,5888,0,0,1
Groves,Example Trial,404,4.05,1.9,3.55,1.74,28978,8242,0,0,0
Groves,Example Trial,404,4.17,2.44,3.07,1.81,32514,8431,0,0,0
Groves,Example Trial,404,4.23,2.02,3.87,1.62,29938,9072,0,0,0
Groves,Example Trial,404,2.27,2.12,2.25,1.52,31940,5001,0,0,0
Groves,Example Trial,404,0.67,1.41,1.17,1.05,25853,1674,0,0,0
Groves,Example Trial,404,5.47,2.14,4.03,1.8,28379,10686,0,0,0
Groves,Example Trial,404,0.82,1.29,1.59,1.03,25763,2199,0,0,0
Groves,Example Trial,404,4.26,2.02,3.31,1.85,29036,8186,0,0,0
Groves,Example Trial,404,1.93,1.94,2.15,1.46,31552,4415,0,0,0
Groves,Example Trial,404,5.21,2.24,3.6,1.9,29408,9656,0,0,0
Groves,Example Trial,404,2.65,1.86,2.62,1.54,28319,5822,0,0,0
Groves,Example Trial,404,2.87,1.72,2.91,1.53,26682,6296,0,0,0
Groves,Example Trial,404,5.48,2.14,3.92,1.87,28626,10365,0,0,0
Groves,Example Trial,404,1.81,2.38,1.7,1.33,29730,4669,0,0,0
Groves,Example Trial,404,5.84,2.24,4.32,1.93,31979,11663,0,0,0
Groves,Example Trial,404,0.92,1.7,1.43,1.11,29330,2495,0,0,0
Groves,Example Trial,404,3.17,2.5,2.38,1.66,31157,6589,0,0,1
Groves,Example Trial,404,2.9,2.04,2.81,1.62,32022,6304,0,0,0
Groves,Example Trial,404,0.67,1.21,1.35,1.05,25599,1695,0,0,0
Groves,Example Trial,404,2.41,2.08,2.28,1.66,32665,5099,0,0,0
Groves,Example Trial,404,2.36,2.08,2.6,1.44,32997,5749,0,0,0
Groves,Example Trial,404,3.26,2.63,2.36,1.65,31414,6651,0,0,1
Groves,Example Trial,404,6.67,2.91,4.96,1.69,36570,14450,1,1,1
Groves,Example Trial,404,1.94,1.66,2.46,1.36,28627,4777,0,0,0
Groves,Example Trial,404,0.62,1.09,1.46,0.94,24127,1584,0,0,0
Groves,Example Trial,404,2.98,2.71,2.33,1.55,32842,6727,0,0,0
Groves,Example Trial,404,2.5,2.12,2.54,1.49,32093,5908,0,0,0
Groves,Example Trial,404,1.67,1.96,1.72,1.33,26848,4013,0,0,0
Groves,Example Trial,404,4.33,1.98,3.5,1.75,28008,8628,0,0,0
Groves,Example Trial,404,2.44,2,2.25,1.67,30799,4990,0,0,0
Groves,Example Trial,404,2.84,2.06,2.52,1.64,29977,5978,0,0,0
Groves,Example Trial,404,1.77,1.86,2.04,1.42,30440,4152,0,0,0
Groves,Example Trial,404,0.73,1.41,1.32,1.01,25750,1981,0,0,0
Groves,Example Trial,404,4.35,2.24,3.29,1.81,30664,8345,0,0,0
Groves,Example Trial,404,2.81,1.74,2.84,1.61,28313,6090,0,0,0
Groves,Example Trial,404,0.55,1.27,1.14,0.9,23691,1418,0,0,0
Groves,Example Trial,404,12.85,2.81,5.35,2.46,28780,18567,1,0,0
Groves,Example Trial,404,2.99,2.2,2.89,1.52,32321,6779,0,0,0
Groves,Example Trial,404,8.72,2.4,4.77,2.2,28882,14309,0,0,0
Groves,Example Trial,404,2.65,2.4,2.09,1.72,32556,5637,0,0,1
Groves,Example Trial,404,3.8,1.96,3.18,1.77,29031,7735,0,0,0
Groves,Example Trial,404,2.49,1.8,2.65,1.54,29501,5530,0,0,0
Groves,Example Trial,404,2.55,2.22,2.36,1.46,29996,5786,0,0,0
Groves,Example Trial,404,7.69,2.4,4.24,2.06,27259,13300,0,0,0
Groves,Example Trial,404,1.35,1.62,1.93,1.25,28950,3462,0,0,0
Groves,Example Trial,404,2.13,1.66,2.84,1.33,29437,5426,0,0,0
Groves,Example Trial,404,0.93,1.53,1.4,1.17,26947,2327,0,0,0
Groves,Example Trial,404,5.29,2.4,3.6,1.94,31685,9809,0,0,0
Groves,Example Trial,404,5.34,2.08,4.08,1.82,28923,10697,0,0,0
Groves,Example Trial,404,5.29,2.24,3.87,1.76,28841,10234,0,0,0
Groves,Example Trial,404,2.96,1.76,2.76,1.73,28390,5886,0,0,0
Groves,Example Trial,404,6.26,2.26,4.16,1.85,27784,11711,0,0,0
Groves,Example Trial,404,2.66,2.46,2.07,1.61,30821,5831,0,0,1
Groves,Example Trial,404,2.77,2.63,1.85,1.6,28103,5889,0,0,1
Groves,Example Trial,404,6.22,2.67,2.76,2.25,26657,9528,0,0,0
Groves,Example Trial,404,2.34,1.68,2.78,1.54,30736,5294,0,0,0
Groves,Example Trial,404,2.51,2.38,1.8,1.64,27991,5210,0,0,1
Groves,Example Trial,404,0.95,1.39,1.7,1.11,27609,2557,0,0,0
Groves,Example Trial,404,3.42,1.98,3.42,1.58,31284,7746,0,0,0
Groves,Example Trial,404,4.62,2.59,3.21,1.85,33291,8972,0,0,0
Groves,Example Trial,404,2.4,1.76,2.46,1.6,28864,5020,0,0,0
Groves,Example Trial,404,3.13,1.98,3.05,1.62,31256,6787,0,0,0
Groves,Example Trial,404,1.53,1.98,1.83,1.27,30076,3886,0,0,0
Groves,Example Trial,404,2.21,1.94,2.31,1.49,30213,4953,0,0,0
Groves,Example Trial,404,3.14,1.74,3.23,1.65,29532,6742,0,0,0
Groves,Example Trial,404,2.17,1.66,2.49,1.55,29524,4859,0,0,0
Groves,Example Trial,404,1.07,1.7,1.38,1.3,28502,2509,0,0,0
Groves,Example Trial,404,1.09,1.51,1.62,1.23,27603,2729,0,0,0
Groves,Example Trial,404,3.17,1.88,2.86,1.66,28156,6467,0,0,0
Groves,Example Trial,404,1.89,2.16,1.93,1.35,29777,4803,0,0,0
Groves,Example Trial,404,0.81,1.58,1.3,1.02,25865,2246,0,0,0
Groves,Example Trial,404,4.14,2.22,3.29,1.78,31402,8298,0,0,0
Groves,Example Trial,404,1.71,1.84,2.12,1.36,31023,4148,0,0,0
Groves,Example Trial,404,4.51,2.38,3.68,1.73,33596,9395,0,0,0
Groves,Example Trial,404,1.26,1.86,1.48,1.29,28183,3135,0,0,0
Groves,Example Trial,404,2.99,1.9,3.1,1.56,30730,6704,0,0,0
Groves,Example Trial,404,2.41,2.16,2.17,1.63,31701,5150,0,0,0
Groves,Example Trial,404,5.78,2.36,3.84,1.93,30260,10636,0,0,0
Groves,Example Trial,404,2.44,1.8,2.73,1.41,28396,5621,0,0,0
Groves,Example Trial,404,1.03,1.41,1.8,1.07,26365,2847,0,0,0
Groves,Example Trial,404,1.4,1.86,1.75,1.22,28365,3568,0,0,0
Groves,Example Trial,404,3.01,1.82,3.29,1.52,30237,6869,0,0,0
Groves,Example Trial,404,1.79,1.82,2.23,1.37,31063,4271,0,0,0
Groves,Example Trial,404,2.84,2.26,3.39,1.46,39386,7287,1,0,0
Groves,Example Trial,404,2.28,2.38,1.7,1.49,26440,5062,0,0,0
Groves,Example Trial,404,1.45,1.9,1.54,1.23,24820,3671,0,0,0
Groves,Example Trial,404,3.59,2.5,2.23,1.89,29350,6560,0,0,0
Groves,Example Trial,404,1.46,1.98,1.54,1.34,27985,3548,0,0,0
Groves,Example Trial,404,2.87,2.38,2.52,1.55,32391,6471,0,0,0
Groves,Example Trial,404,1.79,1.62,2.38,1.33,28647,4408,0,0,0
Groves,Example Trial,404,2.68,2.32,2.15,1.63,30337,5622,0,0,0
Groves,Example Trial,404,6.15,2.26,4.19,1.83,28177,11714,0,0,0
Groves,Example Trial,404,4.86,2.38,3.63,1.8,31997,9531,0,0,0
Groves,Example Trial,404,5.51,2.97,3.37,1.8,32696,10563,0,0,0
Groves,Example Trial,404,0.99,1.55,1.54,1.16,27968,2534,0,0,0
Groves,Example Trial,404,2.01,2.34,1.59,1.55,28691,4517,0,0,0
Groves,Example Trial,404,2.53,2.59,1.67,1.67,28550,5479,0,0,0
Groves,Example Trial,404,2.47,1.7,2.86,1.43,28148,5795,0,0,0
Groves,Example Trial,404,5.55,3.03,3.29,1.85,33229,10571,0,0,0
Groves,Example Trial,404,3.36,2.53,2.65,1.77,35318,7161,0,0,0
Groves,Example Trial,404,1.8,2.14,1.93,1.35,30976,4299,0,0,0
Groves,Example Trial,404,3.6,2.69,3.1,1.74,40305,7505,0,0,1
Groves,Example Trial,404,1.97,2.2,1.72,1.43,27467,4590,0,0,0
Groves,Example Trial,404,3.27,2.08,3.05,1.53,29682,7369,0,0,0
Groves,Example Trial,404,3.98,2.34,3.26,1.77,33925,8106,0,0,0
Groves,Example Trial,404,1.09,1.41,1.83,1.16,27460,2798,0,0,0
Groves,Example Trial,404,2.64,2.42,1.8,1.7,28050,5356,0,0,1
Groves,Example Trial,404,1.85,1.9,2.31,1.32,31316,4555,0,0,0
Groves,Example Trial,404,2.01,2.06,1.96,1.4,28122,4682,0,0,0
Groves,Example Trial,404,7.52,2.4,4.88,1.86,28968,14118,0,0,0
Groves,Example Trial,404,2.9,1.74,3.26,1.53,29926,6644,0,0,0
Groves,Example Trial,404,2.1,1.66,2.76,1.39,30325,5201,0,0,0
Groves,Example Trial,404,2.74,2.28,2.78,1.45,33542,6545,0,0,0
Groves,Example Trial,404,2.27,2.26,1.91,1.46,27763,5226,0,0,0
Groves,Example Trial,404,6.45,2.26,4.16,1.95,28423,11701,0,0,0
Groves,Example Trial,404,3.91,1.96,3.18,1.79,28533,7630,0,0,0
Groves,Example Trial,404,2.18,2.32,1.93,1.5,30809,4940,0,0,0
Groves,Example Trial,404,1.6,1.47,2.33,1.3,27828,4005,0,0,0
Groves,Example Trial,404,3.88,2.06,3.21,1.77,30165,7715,0,0,0
Groves,Example Trial,404,1.66,1.74,2.12,1.36,30221,3930,0,0,0
Groves,Example Trial,404,1.07,1.72,1.59,1.11,28370,2859,0,0,0
Groves,Example Trial,404,5.25,2.1,3.68,1.93,28409,9833,0,0,0
Groves,Example Trial,404,3.68,2.08,3.13,1.86,32905,7401,0,0,0
Groves,Example Trial,404,2.68,2.3,2.49,1.49,31840,6291,0,0,0
Groves,Example Trial,404,1.21,1.41,1.85,1.3,28025,2830,0,0,0
Groves,Example Trial,404,1.81,1.92,1.62,1.49,25604,3843,0,0,0
Groves,Example Trial,404,3.19,2.04,3.47,1.53,33951,7270,0,0,0
Groves,Example Trial,404,2.92,2,2.62,1.69,30327,5999,0,0,1
Groves,Example Trial,404,3.92,2.65,2.89,1.67,32626,8192,0,0,0
Groves,Example Trial,404,1.19,1.62,1.72,1.2,28098,3031,0,0,0
Groves,Example Trial,404,4.1,3.66,2.12,1.74,32929,9193,1,1,1
Groves,Example Trial,404,2.83,1.8,2.49,1.86,29457,5201,0,0,1
Groves,Example Trial,404,3.48,2.81,2.23,1.62,29170,7326,0,0,1
Groves,Example Trial,404,2.91,1.72,3.05,1.57,28303,6368,0,0,0
Groves,Example Trial,404,1.68,1.82,2.04,1.38,30498,4022,0,0,0
Groves,Example Trial,404,0.82,1.58,1.25,1.05,25289,2165,0,0,0
Groves,Example Trial,404,1.84,1.86,2.25,1.35,30705,4486,0,0,0
Groves,Example Trial,404,2.05,2.22,1.75,1.55,29374,4551,0,0,0
,,,,,,,,,,,
Culls Weight,0,,,,,,,,,,
,,,,,,,,,,,
Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,406,3.05,1.72,3.21,1.75,31679,6229,0,0,1
Groves,Example Trial,406,2.09,2.18,2.09,1.48,32264,4706,0,0,0
Groves,Example Trial,406,1.03,1.74,1.35,1.14,25998,2759,0,0,0
Groves,Example Trial,406,3,2.61,1.85,1.63,26234,6264,0,0,1
Groves,Example Trial,406,1.36,1.43,2.23,1.24,29075,3606,0,0,0
Groves,Example Trial,406,4.37,2.53,3.18,1.78,32770,8634,0,0,0
Groves,Example Trial,406,2.69,1.86,2.76,1.61,30725,5938,0,0,0
Groves,Example Trial,406,0.63,1.27,1.25,0.97,24442,1607,0,0,0
Groves,Example Trial,406,2.71,1.68,2.91,1.48,26698,6068,0,0,0
Groves,Example Trial,406,2.82,1.96,3.23,1.34,30082,7244,0,0,0
Groves,Example Trial,406,3,1.94,2.81,1.6,29074,6447,0,0,0
Groves,Example Trial,406,2.29,2.61,1.75,1.42,28322,5438,0,0,0
Groves,Example Trial,406,2.6,2.06,2.6,1.61,33166,5801,0,0,0
Groves,Example Trial,406,1.21,1.8,1.48,1.31,28841,3052,0,0,0
Groves,Example Trial,406,1.45,2.06,1.62,1.27,29229,3730,0,0,0
Groves,Example Trial,406,3.07,1.84,2.62,1.82,28579,5815,0,0,0
Groves,Example Trial,406,1.55,1.86,1.85,1.33,29526,3758,0,0,0
Groves,Example Trial,406,2.48,2.26,2.23,1.53,31092,5550,0,0,0
Groves,Example Trial,406,4.25,2.22,3.44,1.71,30726,8828,0,0,0
Groves,Example Trial,406,2.01,2.12,2.01,1.44,30528,4653,0,0,0
Groves,Example Trial,406,1.64,1.55,2.33,1.26,27746,4116,0,0,0
Groves,Example Trial,406,2.18,2.2,1.75,1.55,27373,4770,0,0,0
Groves,Example Trial,406,1.92,1.53,2.68,1.34,28617,4762,0,0,0
Groves,Example Trial,406,2.4,1.88,2.41,1.61,30394,5190,0,0,0
Groves,Example Trial,406,1.27,1.74,1.56,1.31,27998,3105,0,0,0
Groves,Example Trial,406,1.78,1.86,2.01,1.41,29614,4098,0,0,0
Groves,Example Trial,406,2.18,1.74,2.49,1.57,31202,4882,0,0,0
Groves,Example Trial,406,3.36,2.04,2.86,1.69,29345,6914,0,0,0
Groves,Example Trial,406,3,2.44,2.33,1.62,30700,6248,0,0,0
Groves,Example Trial,406,3.66,1.96,3.31,1.59,28183,7798,0,0,0
Groves,Example Trial,406,1.78,1.45,2.2,1.51,27061,3712,0,0,0
Groves,Example Trial,406,3.32,2.22,2.91,1.66,32301,6874,0,0,0
Groves,Example Trial,406,3.54,1.92,2.91,1.75,27620,7121,0,0,0
Groves,Example Trial,406,1.09,1.76,1.38,1.23,27407,2695,0,0,0
Groves,Example Trial,406,3.79,1.7,3.55,1.62,25796,7546,0,0,0
Groves,Example Trial,406,0.27,0.36,1.27,1.19,20150,223,0,0,0
Groves,Example Trial,406,4.31,2.65,3.15,1.79,34668,8494,0,0,1
Groves,Example Trial,406,1.62,1.7,1.67,1.41,24709,3648,0,0,0
Groves,Example Trial,406,1.93,2.22,1.7,1.54,30113,4352,0,0,0
Groves,Example Trial,406,4.33,2.69,2.76,1.89,32406,8164,0,0,1
Groves,Example Trial,406,1.55,1.76,1.78,1.43,28902,3472,0,0,0
Groves,Example Trial,406,1.01,1.68,1.72,1.07,30612,2792,0,0,0
Groves,Example Trial,406,3.31,1.76,3.21,1.64,27991,7062,0,0,0
Groves,Example Trial,406,3.02,1.86,2.76,1.59,27027,6304,0,0,0
Groves,Example Trial,406,7.33,2.57,4.27,1.88,28145,13517,0,0,0
Groves,Example Trial,406,3.08,1.9,2.99,1.61,29696,6657,0,0,0
Groves,Example Trial,406,1.54,1.74,1.99,1.29,29004,3799,0,0,0
Groves,Example Trial,406,1.85,1.86,2.17,1.4,30544,4376,0,0,0
Groves,Example Trial,406,1.96,1.76,2.41,1.35,29215,4809,0,0,0
Groves,Example Trial,406,4.7,2.16,3.68,1.74,29427,9400,0,0,0
Groves,Example Trial,406,1.07,1.66,1.64,1.13,28750,2818,0,0,0
Groves,Example Trial,406,1.47,1.64,2.09,1.28,29845,3712,0,0,0
Groves,Example Trial,406,4.48,2.1,3.34,1.83,28650,8463,0,0,0
Groves,Example Trial,406,2.13,1.8,2.54,1.42,30480,4996,0,0,0
Groves,Example Trial,406,2.06,2.38,1.7,1.58,31032,4390,0,0,0
Groves,Example Trial,406,2.67,2.08,2.76,1.54,33111,6067,0,0,0
Groves,Example Trial,406,1.63,1.7,2.04,1.43,30424,3756,0,0,0
Groves,Example Trial,406,3.22,2.77,2.01,1.62,28011,6825,0,0,0
Groves,Example Trial,406,4.45,2.42,3.15,1.94,33232,8455,0,0,1
Groves,Example Trial,406,1.73,1.53,2.31,1.31,26762,4062,0,0,0
Groves,Example Trial,406,0.29,0.38,1.64,1.04,22349,317,0,0,0
Groves,Example Trial,406,2.79,2.1,3.02,1.44,32732,6544,0,0,0
Groves,Example Trial,406,3.66,2.59,2.91,1.65,33977,7787,0,0,0
Groves,Example Trial,406,1.91,1.86,2.44,1.3,30889,4846,0,0,0
Groves,Example Trial,406,2.11,1.53,3.21,1.42,33052,5413,1,0,0
Groves,Example Trial,406,2.34,2,2.44,1.48,30864,5363,0,0,0
Groves,Example Trial,406,3.95,1.96,3.29,1.75,28568,8166,0,0,0
Groves,Example Trial,406,2.26,1.8,2.57,1.54,31522,4859,0,0,0
Groves,Example Trial,406,2.67,2.04,2.49,1.59,30249,5705,0,0,0
Groves,Example Trial,406,3.56,2.91,2.25,1.64,30162,7351,0,0,0
Groves,Example Trial,406,3.86,2.02,3.31,1.64,28407,8144,0,0,0
Groves,Example Trial,406,2.09,2.57,2.17,1.25,33354,5657,1,0,0
Groves,Example Trial,406,4.11,2.85,3.68,1.53,39042,9918,1,1,0
Groves,Example Trial,406,3.04,2.38,2.54,1.61,32015,6497,0,0,0
Groves,Example Trial,406,3.97,2,3.63,1.67,30539,8500,0,0,0
Groves,Example Trial,406,3.43,2.16,2.44,1.88,28887,6159,0,0,1
Groves,Example Trial,406,0.34,0.36,1.91,1.57,31750,337,0,0,0
Groves,Example Trial,406,1.38,1.9,1.72,1.27,30075,3457,0,0,0
Groves,Example Trial,406,3.21,2.42,2.17,1.74,28465,6304,0,0,0
Groves,Example Trial,406,1.12,1.35,1.91,1.2,27626,2861,0,0,0
Groves,Example Trial,406,8.67,2.5,4.88,2.07,29128,15180,0,0,0
Groves,Example Trial,406,0.93,1.43,1.56,1.24,29744,2329,0,0,0
Groves,Example Trial,406,1.35,1.96,1.48,1.32,28363,3373,0,0,0
Groves,Example Trial,406,3.65,1.82,3.13,1.73,27000,7277,0,0,0
Groves,Example Trial,406,4.86,2.42,3.58,1.93,34404,9563,0,0,0
Groves,Example Trial,406,2.18,1.23,2.76,1.61,25071,4344,0,0,0
Groves,Example Trial,406,6.37,2.38,4,1.94,28993,11623,0,0,0
Groves,Example Trial,406,2.24,1.6,2.6,1.45,26928,5092,0,0,0
Groves,Example Trial,406,2.59,1.76,3.02,1.45,29756,6187,0,0,0
Groves,Example Trial,406,2.16,1.68,2.46,1.49,28508,4967,0,0,0
Groves,Example Trial,406,1.52,1.62,2.15,1.31,30017,3803,0,0,0
Groves,Example Trial,406,2.96,2.14,2.73,1.59,31382,6441,0,0,0
Groves,Example Trial,406,1.75,1.6,2.25,1.32,27154,4299,0,0,0
Groves,Example Trial,406,2.22,2.1,1.83,1.53,26485,4844,0,0,0
Groves,Example Trial,406,1.34,1.8,1.64,1.36,29960,3240,0,0,0
Groves,Example Trial,406,2.52,2.06,2.54,1.61,33429,5559,0,0,0
Groves,Example Trial,406,2.88,1.88,2.81,1.65,30266,6260,0,0,0
Groves,Example Trial,406,1.1,1.45,1.85,1.14,27800,2860,0,0,0
Groves,Example Trial,406,1.15,1.7,1.54,1.28,29139,2765,0,0,0
Groves,Example Trial,406,2.57,1.82,2.44,1.69,29202,5236,0,0,0
Groves,Example Trial,406,1.08,1.68,1.46,1.18,26799,2751,0,0,0
Groves,Example Trial,406,1.19,1.7,1.62,1.18,27308,3025,0,0,0
Groves,Example Trial,406,2.86,1.78,2.94,1.56,28544,6299,0,0,0
Groves,Example Trial,406,2.76,1.96,2.86,1.55,31480,6142,0,0,0
Groves,Example Trial,406,1.5,1.8,1.96,1.3,30576,3653,0,0,0
Groves,Example Trial,406,1.82,1.74,2.54,1.23,29868,4717,0,0,0
Groves,Example Trial,406,2.5,2.28,2.15,1.58,30980,5490,0,0,0
Groves,Example Trial,406,2.86,2.08,2.44,1.71,30344,5696,0,0,0
Groves,Example Trial,406,3.55,1.82,3.47,1.55,27574,7789,0,0,0
Groves,Example Trial,406,1.64,1.94,1.62,1.46,27978,3628,0,0,0
Groves,Example Trial,406,5.45,3.56,3.63,1.73,41020,12059,1,1,1
Groves,Example Trial,406,2.66,1.78,2.7,1.53,27643,5953,0,0,0
Groves,Example Trial,406,0.89,1.68,1.22,1.12,25792,2246,0,0,0
Groves,Example Trial,406,2.24,2.04,2.15,1.54,30153,4766,0,0,0
Groves,Example Trial,406,1.74,1.98,2.23,1.32,33496,4359,0,0,0
Groves,Example Trial,406,1.84,2.38,1.88,1.29,31369,4772,0,0,0
Groves,Example Trial,406,1.32,1.55,1.93,1.28,29008,3278,0,0,0
Groves,Example Trial,406,1.04,1.6,1.54,1.16,27483,2583,0,0,0
Groves,Example Trial,406,1.3,2.08,1.54,1.3,32032,3329,0,0,0
Groves,Example Trial,406,7.82,2.42,4.37,2.18,29481,12665,0,0,0
Groves,Example Trial,406,0.61,0.99,1.32,1,21422,1444,0,0,0
Groves,Example Trial,406,1.17,1.76,1.48,1.3,28942,2921,0,0,0
Groves,Example Trial,406,2.8,2.38,2.31,1.61,31612,6085,0,0,0
Groves,Example Trial,406,0.72,1.23,1.35,1.07,24676,1787,0,0,0
Groves,Example Trial,406,3.32,1.84,3.02,1.74,29122,6748,0,0,0
Groves,Example Trial,406,2.62,2.5,1.88,1.69,30316,5424,0,0,1
Groves,Example Trial,406,1.6,2.1,1.54,1.37,27691,3785,0,0,0
Groves,Example Trial,406,3.22,2.53,2.23,1.73,30312,6401,0,0,1
Groves,Example Trial,406,2.52,1.72,2.73,1.55,28881,5631,0,0,0
Groves,Example Trial,406,5.12,2.22,3.21,2.11,29367,8490,0,0,0
Groves,Example Trial,406,2.85,2.36,2.33,1.63,31449,5974,0,0,1
Groves,Example Trial,406,4.07,2,3.68,1.63,29476,8817,0,0,0
Groves,Example Trial,406,3.57,1.82,3.05,1.7,26433,7132,0,0,0
Groves,Example Trial,406,2.49,2.08,1.83,1.67,25528,4923,0,0,1
Groves,Example Trial,406,1.92,1.64,2.62,1.34,29988,4874,0,0,0
Groves,Example Trial,406,3.91,2.08,3.47,1.69,31196,8359,0,0,0
Groves,Example Trial,406,3.6,2,3.05,1.71,28975,7403,0,0,0
Groves,Example Trial,406,2.77,2.12,2.78,1.59,33829,6078,0,0,0
Groves,Example Trial,406,2.1,1.86,2.38,1.41,29722,4882,0,0,0
Groves,Example Trial,406,5.76,2.16,3.76,2.03,28623,10119,0,0,0
Groves,Example Trial,406,1.39,1.7,1.85,1.36,30771,3325,0,0,0
Groves,Example Trial,406,2.42,1.68,2.73,1.48,28049,5561,0,0,0
Groves,Example Trial,406,1.76,1.72,2.04,1.43,28509,3999,0,0,0
Groves,Example Trial,406,2.05,2.28,1.93,1.47,31554,4663,0,0,0
Groves,Example Trial,406,1.27,1.7,1.7,1.25,28444,3185,0,0,0
Groves,Example Trial,406,2.59,1.74,2.54,1.78,30374,5154,0,0,1
Groves,Example Trial,406,1.61,1.27,2.54,1.43,28651,3608,0,0,0
Groves,Example Trial,406,1.21,1.88,1.46,1.23,27901,3123,0,0,0
Groves,Example Trial,406,2.87,2.3,2.44,1.57,30699,6151,0,0,0
Groves,Example Trial,406,0.85,1.62,1.38,1.01,26564,2390,0,0,0
Groves,Example Trial,406,1.44,1.29,2.31,1.25,25867,3551,0,0,0
Groves,Example Trial,406,2.55,1.62,2.73,1.68,29137,5336,0,0,1
Groves,Example Trial,406,1.75,2.14,1.78,1.32,28732,4320,0,0,0
Groves,Example Trial,406,10.6,3.17,4.77,2.14,30527,17014,0,0,0
Groves,Example Trial,406,1.55,1.66,2.01,1.35,29060,3670,0,0,0
Groves,Example Trial,406,0.98,1.39,1.59,1.19,26836,2446,0,0,0
Groves,Example Trial,406,4.33,2.04,3.55,1.75,29269,8920,0,0,0
Groves,Example Trial,406,4.36,1.98,3.55,1.8,29018,8532,0,0,0
Groves,Example Trial,406,2.82,1.8,2.78,1.61,28568,5973,0,0,0
Groves,Example Trial,406,9.4,2.5,5.22,2.04,28321,15940,1,0,0
Groves,Example Trial,406,1.36,1.88,1.8,1.22,30356,3607,0,0,0
Groves,Example Trial,406,2.27,2.4,1.56,1.7,28038,4504,0,0,0
